Sample ID,ENA ,PPN-DDM-Collection,PPN-DDM-Sample material,ST,Phylogroup,ST131 subclade,FimType,Amoxicillin-clavulanic_acid_category_i.v.,Amoxicillin-clavulanic_acid_category_uncomplicated UTI only,Piperacillin-tazobactam_category,Temocillin_category_UTI,Cefoxitin_category_screen ,Cefuroxime_category_oral_uncomplicated UTI only,Ceftazidime_category,Cefotaxime_category,Cefepime_category,Ceftazidime-avibactam_category,Ertapenem_category,Meropenem_category,Imipenem_category,Doripenem_category,Aztreonam_category,Amikacin_category,Gentamicin_category,Tobramycin_category,Ciprofloxacin_category,Trimethoprim-sulfamethoxazole_category,Trimethoprim_category,Nitrofurantoin_category,Fosfomycin_category_iv,Fosfomycin_category_UTI,Colistin_category,Tigecycline_category,blaESBL,blaCTX-M-1,blaCTX-M-3,blaCTX-M-8,blaCTX-M-14,blaCTX-M-15,blaCTX-M-24,blaCTX-M-27,blaCTX-M-32,blaCTX-M-55,blaCTX-M-101,blaCTX-M-104,blaCMY-2,blaIMP-26,blaLAP-2,blaOXA-1,blaOXA-10,blaOXA-181,blaSHV-12,blaTEM-1,blaTEM-210,"PPN=BETA-LACTAM",aac(3)-IId,aac(3)-IIe,aac(3)-IVa,aac(6')-I,aac(6')-Ib,aac(6')-Ib3,aac(6')-Ib4,aadA1,aadA2,aadA5,ant(2'')-Ia,aph(3')-Ia,aph(3'')-Ib,aph(3')-IIa,aph(3')-IIIa,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,armA,aac(6')-Ib-cr5,PPN-AMINOGLYCOSIDE/QUINOLONE,qepA4,qnrB1,qnrB19,qnrB7,qnrS1,qnrVC4,PPN-QUINOLONE,qacEdelta1,qacF,qacG2,qacL,PPN-QUATERNARY AMMONIUM,mcr-1.1,mcr-3.5,PPN-Mobile Colistin?,sul1,sul2,sul3,"PPN-SULFONAMIDE",dfrA1,dfrA4,dfrA5,dfrA7,dfrA12,dfrA14,dfrA17,dfrA36,dfrF,"PPN-TRIMETHOPRIM",NUM_REPLICONS_FOUND,Col(BS512)_1,Col(KPHS6)_1,Col(MG828)_1,Col(MP18)_1,Col156_1,Col440II_1,Col440I_1,Col8282_1,ColKP3_1,ColRNAI_1,ColpVC_1,IncB/O/K/Z_1,IncB/O/K/Z_2,IncB/O/K/Z_4,IncFIA(HI1)_1_HI1,IncFIA_1,IncFIB(AP001918)_1,IncFIB(K)_1_Kpn3,IncFIB(pB171)_1_pB171,IncFIC(FII)_1,IncFII(29)_1_pUTI89,IncFII(pAMA1167-NDM-5)_1_pAMA1167-NDM-5,IncFII(pCoo)_1_pCoo,IncFII(pHN7A8)_1_pHN7A8,IncFII(pRSB107)_1_pRSB107,IncFII_1,IncFII_1_pKP91,IncHI1A_1,IncHI1B(R27)_1_R27,IncHI2A_1,IncI1_1_Alpha,IncI2_1,IncI2_1_Delta,IncI_Gamma_1,IncL/M(pMU407)_1_pMU407,IncL/M(pOXA-48)_1_pOXA-48,IncN_1,IncP6_1,IncQ1_1,IncR_1,IncX1_1,IncX1_4,IncX3_1,IncX4_1,IncX4_2,IncY_1,p0111_1,pSL483_1,rep11a_1_repA(pB82),rep18b_1_BO23315710(pE1p13),repUS15_2_repA(pNB2354p1)
T7-571,ERS13656341,Tromsø 7,Feces,ST648,F,-,-,R,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,aadA5,,,,,,,,,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T7-572,ERS13656342,Tromsø 7,Feces,ST38,D,-,fimH5,S,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,R,R,S,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,,,1,,aac(3)-IIe,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,dfrA5,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-573,ERS13656343,Tromsø 7,Feces,ST131,B2,A,fimH41,S,S,S,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-574,ERS13656344,Tromsø 7,Feces,ST38,D,-,-,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-575,ERS13656345,Tromsø 7,Feces,ST144,B2,-,fimH54,S,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,R,R,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-576,ERS13656346,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,I,R,I,S,S,S,S,S,I,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-578,ERS13656347,Tromsø 7,Feces,ST4381,A,-,fimH815,S,S,S,I,S,R,S,R,S,S,S,S,S,S,S,S,S,S,I,S,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,,,,,0,,,0,,sul2,,1,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-579,ERS13656348,Tromsø 7,Feces,ST405,D,-,fimH27,R,S,S,R,R,R,R,R,R,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,aac(3)-IIe,,,,,,,,aadA5,,,,,,,,,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T7-580,ERS13656349,Tromsø 7,Feces,ST48,A,-,-,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,qnrS1,,1,,,,,0,,,0,,,,0,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
T7-581,ERS13656350,Tromsø 7,Feces,ST410,C,-,fimH24,S,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,I,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,qnrS1,,1,,,,,0,,,0,,sul2,,1,,,,,,dfrA14,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-582,ERS13656351,Tromsø 7,Feces,ST398,A,-,fimH54,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-32,,,,,,,,blaCTX-M-32,,,,,,,,,,,,,1,,,,,,,,aadA1,,,,,,,,,,,,,1,,,,,,,0,,,,qacL,1,,,0,,,,0,dfrA1,,,,,,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T7-584,ERS13656352,Tromsø 7,Feces,ST131,B2,C1,fimH30,R,R,S,I,S,R,I,R,R,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,aadA5,,,,,,aph(3'')-Ib*,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,,sul2,,1,,,,,,,dfrA17,,,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-585,ERS13656353,Tromsø 7,Feces,ST1312,A,-,fimH198,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,I,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-586,ERS13656354,Tromsø 7,Feces,ST648,F,-,-,R,R,S,R,R,R,R,R,R,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,blaOXA-1,,,,blaTEM-1,,1,,aac(3)-IIe,,,,,,,,aadA5,,,,,,,,aph(6)-Id,,aac(6')-Ib-cr5,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,dfrA14,dfrA17,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-587,ERS13656355,Tromsø 7,Feces,ST38,D,-,fimH5,S,S,S,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,aadA1,,,,aph(3')-Ia,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,dfrA1,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-588,ERS13656356,Tromsø 7,Feces,ST38,D,-,-,R,S,S,I,R,R,I,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-590,ERS13656357,Tromsø 7,Feces,ST484,A,-,fimH54,S,S,S,I,S,R,I,R,I,S,S,S,S,S,I,S,S,S,S,S,NA,S,S,S,R,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,qnrS1,,1,,,,,0,mcr-1.1,,1,,,,0,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-591,ERS13656358,Tromsø 7,Feces,ST117,G,-,fimH97,S,S,S,I,S,R,S,R,I,S,S,S,S,S,S,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-8,,,blaCTX-M-8,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-592,ERS13656359,Tromsø 7,Feces,ST167,A,-,fimH54,R,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,blaOXA-1,,,,,,1,,aac(3)-IIe,,,,,,,,aadA5,,,,,,,,,,aac(6')-Ib-cr5,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-593,ERS13656360,Tromsø 7,Feces,ST1193,B2,-,fimH64,S,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,R,R,R,R,NA,S,S,S,S,S,blaCTX-M-55,,,,,,,,,blaCTX-M-55,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,,,,1,,,,,qnrS1,,1,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
T7-594,ERS13656361,Tromsø 7,Feces,ST131,B2,B,fimH22,R,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-596,ERS13656362,Tromsø 7,Feces,ST1193,B2,-,fimH64,S,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-597,ERS13656363,Tromsø 7,Feces,ST1722,F,-,fimH153,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2*,,1,,,,,,,dfrA17,,,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-598,ERS13656364,Tromsø 7,Feces,ST10,A,-,-,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,,,,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-599,ERS13656365,Tromsø 7,Feces,ST131,B2,A,fimH89,R,S,S,I,S,R,S,R,S,S,S,S,S,S,S,S,R,R,I,R,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-600,ERS13656366,Tromsø 7,Feces,ST131,B2,B0,fimH27,R,S,S,I,S,R,I,R,I,S,S,S,S,S,I,S,R,R,S,S,NA,S,S,S,S,S,blaCTX-M-3,,blaCTX-M-3,,,,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-601,ERS13656367,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,S,S,R,S,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-602,ERS13656368,Tromsø 7,Feces,ST131,B2,C2,fimH30,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,,,,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,,,1,,,,,,,dfrA17,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-603,ERS13656369,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-604,ERS13656370,Tromsø 7,Feces,ST131,B2,C1,fimH30,R,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,R,R,R,S,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,blaTEM-1,,1,aac(3)-IId,,,,,,,,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,,,,,0,,,0,,sul2,,1,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-605,ERS13656371,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,S,R,I,S,S,S,S,S,I,S,S,S,R,S,NA,S,S,S,S,S,blaCTX-M-14,,,,blaCTX-M-14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-606,ERS13656372,Tromsø 7,Feces,ST1193,B2,-,fimH64,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-607,ERS13656373,Tromsø 7,Feces,ST394,D,-,fimH47,R,R,R,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,S,R,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,blaTEM-1,,1,,,,,,,,aadA1,,,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,dfrA1,,,,,,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
T7-608,ERS13656374,Tromsø 7,Feces,ST1588,D,-,fimH65,S,S,S,I,S,R,R,R,R,S,S,S,S,S,R,S,S,S,I,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,qnrS1,,1,,,,,0,,,0,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-609,ERS13656375,Tromsø 7,Feces,ST1852,B2,-,fimH20,R,S,S,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-3,,blaCTX-M-3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T7-610,ERS13656376,Tromsø 7,Feces,ST1324,A,-,fimH87,S,S,S,I,S,R,I,R,R,S,S,S,S,S,R,S,S,S,I,S,NA,S,S,S,R,S,blaCTX-M-55,,,,,,,,,blaCTX-M-55,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,qnrS1,,1,,,,,0,,mcr-3.5,1,,,,0,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T7-611,ERS13656377,Tromsø 7,Feces,ST3268,D,-,fimH54,S,S,S,I,S,R,I,R,I,S,S,S,S,S,R,S,S,S,S,S,NA,S,S,S,S,S,blaCTX-M-15,,,,,blaCTX-M-15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,qnrS1,,1,,,,,0,,,0,,,,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T7-612,ERS13656378,Tromsø 7,Feces,ST131,B2,C1,fimH30,S,S,S,I,S,R,R,R,I,S,S,S,S,S,R,S,S,S,R,R,NA,S,S,S,S,S,blaCTX-M-27,,,,,,,blaCTX-M-27,,,,,,,,,,,,,,1,,,,,,,,,,aadA5,,,,,,aph(3'')-Ib,,aph(6)-Id,,,1,,,,,,,0,qacEdelta1,,,,1,,,0,sul1,sul2,,1,,,,,,,dfrA17,,,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
